workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
200,display,3,128899,0,444,3456
200,display,3,167798,0,509,3460
200,display,3,175648,0,328,3454
200,display,3,131107,0,448,3446
200,display,3,398981,0,466,3460
200,display,3,188486,0,567,3456
200,display,3,327068,0,504,3401
200,display,3,149680,0,421,3458
200,display,3,361676,0,506,3454
200,display,3,163630,0,459,3447
200,display,3,143213,0,448,3458
200,display,3,124241,0,460,3460
200,display,3,260399,0,463,3456
200,display,3,151188,0,457,3449
200,display,3,128159,0,455,3454
200,display,3,172730,0,502,3453
200,display,3,133451,0,443,3456
200,display,3,114920,0,434,3460
200,display,3,153655,0,493,3456
200,display,3,171243,0,459,3455
200,display,3,133887,0,461,3451
200,display,3,146468,0,415,3456
200,display,3,133130,0,536,3456
200,display,3,121941,0,472,3455
200,display,3,114352,0,398,3460
200,display,3,149560,0,460,3449
200,display,3,143437,0,433,3454
200,display,3,191610,0,472,3455
200,display,3,154427,0,437,3455
200,display,3,159136,0,471,3456
200,display,3,154038,0,430,3455
200,display,3,291873,0,587,3456
200,display,3,135520,0,426,3454
200,display,3,148195,0,521,3455
200,display,3,139772,0,438,3455
200,display,3,273691,0,491,3460
200,display,3,182718,0,372,3456
200,display,3,229246,0,469,3458
200,display,3,133112,0,444,3454
200,display,3,269726,0,571,3612
200,display,3,170208,0,471,3458
200,display,3,228339,0,522,3456
200,display,3,120064,0,442,3451
200,display,3,167564,0,448,3456
200,display,3,237599,0,541,3455
200,display,3,204009,0,338,3456
200,display,3,132731,0,456,3456
200,display,3,167383,0,473,3456
200,display,3,105444,0,393,3455
200,display,3,243056,0,470,3456
200,display,3,144102,0,476,3456
200,display,3,120774,0,462,3460
200,display,3,195163,0,430,3454
200,display,3,246326,0,470,3454
200,display,3,259380,0,463,3460
200,display,3,134188,0,498,3456
200,display,3,142490,0,468,3456
200,display,3,187379,0,475,3456
200,display,3,125870,0,435,3456
200,display,3,126797,0,467,3460
200,display,3,170254,0,469,3456
200,display,3,134027,0,427,3456
200,display,3,149432,0,479,3454
200,display,3,127053,0,445,3456
200,display,3,195831,0,488,3455
200,display,3,195701,0,485,3454
200,display,3,164636,0,436,3454
200,display,3,121855,0,469,3458
200,display,3,267482,0,436,3454
200,display,3,123598,0,338,3455
200,display,3,243384,0,501,3451
200,display,3,152131,0,460,3456
200,display,3,161005,0,437,3451
200,display,3,324948,0,441,3403
200,display,3,134395,0,431,3456
200,display,3,149818,0,455,3455
200,display,3,131225,0,432,3456
200,display,3,118330,0,466,3458
200,display,3,152776,0,443,3458
200,display,3,174851,0,486,3454
200,display,3,151398,0,441,3456
200,display,3,106349,0,487,3460
200,display,3,158730,0,440,3451
200,display,3,126911,0,456,3456
200,display,3,180104,0,403,3454
200,display,3,151702,0,482,3451
200,display,3,450863,0,432,3402
200,display,3,265344,0,542,3456
200,display,3,125230,0,456,3456
200,display,3,157855,0,552,3445
200,display,3,116622,0,418,3456
200,display,3,218538,0,482,3456
200,display,3,185565,0,428,3456
200,display,3,172473,0,459,3454
200,display,3,89143,0,446,3449
200,display,3,201607,0,483,3451
200,display,3,166495,0,464,3449
200,display,3,142891,0,475,3456
200,display,3,179872,0,482,3460
200,display,3,142538,0,489,3455
200,display,3,242030,0,430,3460
200,display,3,165469,0,351,3455
200,display,3,145335,0,467,3455
200,display,3,115618,0,554,3455
200,display,3,199418,0,442,3460
200,display,3,198952,0,422,3460
200,display,3,157691,0,477,3460
200,display,3,154027,0,426,3460
200,display,3,556367,0,426,3456
200,display,3,185277,0,449,3454
200,display,3,177862,0,552,3455
200,display,3,168818,0,414,3460
200,display,3,362107,0,515,3608
200,display,3,126394,0,498,3456
200,display,3,167398,0,458,3460
200,display,3,291740,0,722,3606
200,display,3,124657,0,512,3455
200,display,3,156101,0,522,3460
200,display,3,128389,0,430,3456
200,display,3,146410,0,453,3456
200,display,3,109323,0,437,3454
200,display,3,134522,0,433,3451
200,display,3,315710,0,566,3456
200,display,3,166199,0,407,3456
200,display,3,194577,0,476,3458
200,display,3,212441,0,510,3456
200,display,3,146582,0,463,3456
200,display,3,228286,0,481,3456
200,display,3,168233,0,463,3456
200,display,3,130337,0,431,3454
200,display,3,92980,0,454,3455
200,display,3,187524,0,495,3455
200,display,3,147082,0,459,3460
200,display,3,169081,0,412,3456
200,display,3,200147,0,455,3454
200,display,3,120445,0,445,3455
200,display,3,151483,0,490,3449
200,display,3,183903,0,373,3455
200,display,3,186291,0,478,3456
200,display,3,129867,0,442,3460
200,display,3,150469,0,561,3455
200,display,3,110423,0,439,3456
200,display,3,144129,0,427,3456
200,display,3,111809,0,537,3456
200,display,3,126589,0,452,3456
200,display,3,185164,0,546,3460
200,display,3,170735,0,453,3456
200,display,3,148965,0,470,3456
200,display,3,150958,0,437,3460
200,display,3,163228,0,444,3455
200,display,3,190324,0,426,3460
200,display,3,129447,0,408,3454
200,display,3,121623,0,452,3455
200,display,3,139543,0,446,3458
200,display,3,161585,0,472,3454
200,display,3,139320,0,434,3460
200,display,3,142559,0,430,3460
200,display,3,158398,0,460,3455
200,display,3,163090,0,463,3460
200,display,3,229208,0,445,3453
200,display,3,112958,0,465,3454
200,display,3,159087,0,521,3453
200,display,3,157913,0,470,3454
200,display,3,148977,0,453,3456
200,display,3,129637,0,436,3456
200,display,3,136826,0,470,3458
200,display,3,179801,0,472,3460
200,display,3,106482,0,452,3454
200,display,3,204768,0,473,3456
200,display,3,173549,0,457,3455
200,display,3,190674,0,479,3456
200,display,3,111596,0,423,3456
200,display,3,150858,0,445,3455
200,display,3,161921,0,495,3456
200,display,3,222846,0,503,3460
200,display,3,140715,0,441,3456
200,display,3,157425,0,458,3456
200,display,3,151549,0,546,3455
200,display,3,160119,0,576,3610
200,display,3,173757,0,471,3456
200,display,3,171890,0,460,3451
200,display,3,183383,0,445,3460
200,display,3,148164,0,435,3456
200,display,3,156381,0,491,3456
200,display,3,180840,0,500,3449
200,display,3,163143,0,456,3458
200,display,3,160221,0,529,3456
200,display,3,172712,0,453,3460
200,display,3,150016,0,470,3460
200,display,3,133831,0,444,3456
200,display,3,165557,0,462,3456
200,display,3,143983,0,439,3454
200,display,3,149677,0,450,3449
200,display,3,156142,0,504,3456
200,display,3,149087,0,470,3456
200,display,3,198125,0,477,3460
200,display,3,140914,0,579,3456
200,display,3,132085,0,463,3456
200,display,3,153683,0,457,3449
200,display,3,190302,0,530,3455
200,display,3,124187,0,425,3454
200,display,3,210976,0,460,3454
200,display,3,200962,0,490,3458
200,display,3,185381,0,439,3456
200,display,3,146703,0,448,3451
200,display,3,278527,0,604,3610
200,display,3,199182,0,576,3455
200,display,3,121236,0,429,3460
200,display,3,210770,0,468,3456
200,display,3,140120,0,450,3456
200,display,3,176932,0,443,3456
200,display,3,126139,0,337,3455
200,display,3,192659,0,465,3455
200,display,3,132598,0,471,3455
200,display,3,144168,0,455,3460
200,display,3,196822,0,477,3455
200,display,3,139338,0,436,3458
200,display,3,176113,0,434,3454
200,display,3,163360,0,542,3454
200,display,3,143208,0,438,3456
200,display,3,155941,0,464,3460
200,display,3,209663,0,545,3455
200,display,3,213946,0,469,3457
200,display,3,248385,0,442,3460
200,display,3,162045,0,483,3460
200,display,3,155472,0,480,3460
200,display,3,163075,0,468,3456
200,display,3,167231,0,487,3456
200,display,3,138044,0,506,3454
200,display,3,168127,0,449,3460
200,display,3,163925,0,536,3455
200,display,3,177786,0,485,3460
200,display,3,140399,0,463,3460
200,display,3,195649,0,491,3456
200,display,3,141586,0,458,3456
200,display,3,143478,0,432,3455
200,display,3,142033,0,438,3458
200,display,3,236065,0,453,3455
200,display,3,116692,0,445,3458
200,display,3,148874,0,435,3456
200,display,3,151956,0,370,3456
200,display,3,184551,0,468,3456
200,display,3,196195,0,487,3460
200,display,3,158731,0,438,3455
200,display,3,151582,0,463,3454
200,display,3,188885,0,287,3460
200,display,3,182054,0,515,3455
200,display,3,226390,0,640,3606
200,display,3,166389,0,456,3456
200,display,3,139311,0,364,3456
200,display,3,124031,0,445,3456
200,display,3,470083,0,472,3454
200,display,3,251426,0,448,3458
200,display,3,125703,0,452,3460
200,display,3,243245,0,500,3458
200,display,3,140144,0,494,3460
200,display,3,224068,0,510,3460
200,display,3,141770,0,439,3449
200,display,3,147651,0,435,3456
200,display,3,184730,0,460,3456
200,display,3,205474,0,423,3455
200,display,3,153237,0,443,3456
200,display,3,205735,0,434,3455
200,display,3,129063,0,450,3456
200,display,3,109830,0,494,3456
200,display,3,199044,0,474,3458
200,display,3,135595,0,496,3458
200,display,3,144329,0,434,3460
200,display,3,185514,0,529,3454
200,display,3,194634,0,524,3456
200,display,3,266052,0,481,3454
200,display,3,142021,0,422,3455
200,display,3,184162,0,453,3456
200,display,3,236551,0,456,3460
200,display,3,170780,0,410,3453
200,display,3,142430,0,440,3454
200,display,3,322681,0,350,3455
200,display,3,149286,0,461,3451
200,display,3,183593,0,523,3456
200,display,3,132770,0,449,3453
200,display,3,168972,0,472,3456
200,display,3,109369,0,449,3456
200,display,3,205963,0,498,3456
200,display,3,190842,0,446,3458
200,display,3,165358,0,465,3456
200,display,3,137558,0,469,3455
200,display,3,174872,0,497,3455
200,display,3,295998,0,563,3606
200,display,3,123933,0,444,3460
200,display,3,133730,0,311,3460
200,display,3,163244,0,499,3451
200,display,3,155090,0,486,3458
200,display,3,141532,0,416,3456
200,display,3,375897,0,544,3454
200,display,3,132292,0,461,3458
200,display,3,152451,0,461,3460
200,display,3,144508,0,510,3456
200,display,3,157875,0,432,3454
200,display,3,215445,0,557,3455
200,display,3,187803,0,453,3456
200,display,3,192466,0,487,3455
200,display,3,157727,0,475,3456
200,display,3,222991,0,449,3456
200,display,3,178300,0,480,3456
200,display,3,169344,0,581,3455
200,display,3,149246,0,510,3456
200,display,3,147793,0,422,3460
200,display,3,126725,0,489,3456
200,display,3,169568,0,492,3455
200,display,3,312185,0,609,3612
200,display,3,227030,0,440,3455
200,display,3,101053,0,440,3456
200,display,3,203065,0,459,3458
200,display,3,120073,0,432,3456
200,display,3,152382,0,478,3460
200,display,3,212833,0,450,3454
200,display,3,233047,0,435,3456
200,display,3,421370,0,469,3456
200,display,3,131593,0,435,3456
200,display,3,93197,0,461,3456
200,display,3,227979,0,681,3612
200,display,3,146308,0,462,3458
200,display,3,143784,0,462,3456
200,display,3,124250,0,453,3460
200,display,3,191766,0,576,3606
200,display,3,126587,0,497,3456
200,display,3,108034,0,443,3456
200,display,3,111021,0,481,3455
200,display,3,129113,0,449,3455
200,display,3,155174,0,440,3456
200,display,3,138836,0,453,3456
200,display,3,170884,0,456,3458
200,display,3,106940,0,452,3456
200,display,3,154798,0,520,3456
200,display,3,178464,0,448,3456
200,display,3,125002,0,426,3460
200,display,3,164726,0,437,3456
200,display,3,214340,0,480,3459
200,display,3,162221,0,472,3460
200,display,3,159108,0,492,3460
200,display,3,159640,0,440,3449
200,display,3,91152,0,434,3449
200,display,3,122919,0,438,3456
200,display,3,196499,0,457,3456
200,display,3,140155,0,477,3454
200,display,3,229084,0,458,3456
200,display,3,138319,0,460,3458
200,display,3,121568,0,435,3454
200,display,3,182457,0,450,3455
200,display,3,169672,0,461,3456
200,display,3,155986,0,453,3460
200,display,3,236675,0,487,3449
200,display,3,238170,0,460,3451
200,display,3,207071,0,428,3454
200,display,3,147460,0,413,3455
200,display,3,156897,0,434,3454
200,display,3,144226,0,415,3460
200,display,3,177543,0,431,3454
200,display,3,139107,0,494,3456
200,display,3,175480,0,557,3456
200,display,3,160183,0,441,3456
200,display,3,144886,0,434,3456
200,display,3,135454,0,474,3460
200,display,3,201680,0,309,3454
200,display,3,162875,0,496,3446
200,display,3,198313,0,515,3449
200,display,3,150356,0,434,3454
200,display,3,227819,0,458,3456
200,display,3,200706,0,439,3456
200,display,3,168732,0,474,3450
200,display,3,166371,0,473,3460
200,display,3,116826,0,431,3454
200,display,3,134231,0,497,3454
200,display,3,181480,0,510,3456
200,display,3,362184,0,374,3451
200,display,3,144805,0,450,3454
200,display,3,99455,0,429,3454
200,display,3,186206,0,509,3460
200,display,3,174807,0,497,3454
200,display,3,81178,0,418,3459
200,display,3,133297,0,462,3456
200,display,3,194051,0,462,3460
200,display,3,239034,0,522,3455
200,display,3,133916,0,436,3456
200,display,3,237434,0,475,3456
200,display,3,195191,0,450,3456
200,display,3,162702,0,659,3454
200,display,3,158192,0,479,3456
200,display,3,141778,0,431,3460
200,display,3,147458,0,448,3451
200,display,3,221386,0,470,3456
200,display,3,204064,0,399,3608
200,display,3,154071,0,448,3456
200,display,3,178142,0,467,3454
200,display,3,197171,0,477,3456
200,display,3,148889,0,436,3456
200,display,3,253601,0,459,3454
200,display,3,121461,0,446,3456
200,display,3,134974,0,429,3456
200,display,3,150097,0,434,3454
200,display,3,147174,0,465,3456
200,display,3,264258,0,453,3455
200,display,3,236465,0,470,3455
200,display,3,154395,0,430,3460
200,display,3,167269,0,424,3456
200,display,3,160086,0,430,3456
200,display,3,144085,0,481,3460
200,display,3,190720,0,532,3454
200,display,3,95311,0,466,3458
200,display,3,167503,0,502,3456
200,display,3,168927,0,599,3456
200,display,3,171766,0,515,3455
200,display,3,228551,0,359,3456
200,display,3,134394,0,425,3458
200,display,3,140901,0,491,3456
200,display,3,146429,0,416,3460
200,display,3,135804,0,508,3460
200,display,3,210973,0,344,3455
200,display,3,149289,0,420,3460
200,display,3,173030,0,446,3456
200,display,3,113396,0,450,3456
200,display,3,174208,0,443,3460
200,display,3,157501,0,486,3455
200,display,3,149370,0,538,3455
200,display,3,181068,0,309,3446
200,display,3,171917,0,531,3460
200,display,3,152289,0,460,3456
200,display,3,177462,0,512,3456
200,display,3,153461,0,434,3450
200,display,3,242214,0,535,3456
200,display,3,141605,0,447,3451
200,display,3,136812,0,414,3456
200,display,3,201100,0,436,3456
200,display,3,232667,0,442,3460
200,display,3,125197,0,509,3454
200,display,3,168694,0,443,3449
200,display,3,155737,0,365,3456
200,display,3,135973,0,459,3456
200,display,3,480749,0,472,3454
200,display,3,175832,0,463,3456
200,display,3,184419,0,414,3454
200,display,3,230058,0,435,3460
200,display,3,150628,0,516,3456
200,display,3,125251,0,490,3460
200,display,3,216421,0,431,3456
200,display,3,156943,0,431,3456
200,display,3,179164,0,432,3456
200,display,3,149618,0,468,3456
200,display,3,150430,0,451,3456
200,display,3,141990,0,473,3460
200,display,3,263153,0,495,3458
200,display,3,220400,0,415,3460
200,display,3,140141,0,453,3460
200,display,3,135369,0,453,3456
200,display,3,213066,0,552,3460
200,display,3,112149,0,411,3455
200,display,3,164542,0,468,3458
200,display,3,175606,0,481,3456
200,display,3,100267,0,468,3456
200,display,3,219935,0,478,3456
200,display,3,223518,0,508,3456
200,display,3,126879,0,400,3451
200,display,3,135414,0,456,3460
200,display,3,186171,0,477,3456
200,display,3,167596,0,467,3456
200,display,3,177350,0,433,3458
200,display,3,148949,0,449,3456
200,display,3,165741,0,436,3460
200,display,3,177843,0,417,3455
200,display,3,142424,0,410,3456
200,display,3,175868,0,519,3458
200,display,3,191343,0,457,3453
200,display,3,122134,0,481,3454
200,display,3,265548,0,391,3401
200,display,3,147648,0,330,3455
200,display,3,129144,0,466,3454
200,display,3,246374,0,627,3456
200,display,3,139067,0,466,3460
200,display,3,195499,0,576,3606
200,display,3,186254,0,458,3456
200,display,3,163895,0,428,3460
200,display,3,136110,0,409,3460
200,display,3,141718,0,436,3456
200,display,3,147868,0,436,3456
200,display,3,288116,0,489,3454
200,display,3,180428,0,517,3455
200,display,3,115360,0,461,3456
200,display,3,111305,0,492,3456
200,display,3,108124,0,447,3456
200,display,3,129365,0,449,3454
200,display,3,218356,0,437,3454
200,display,3,180908,0,456,3451
200,display,3,169376,0,478,3460
200,display,3,149866,0,410,3460
200,display,3,168528,0,504,3456
200,display,3,163329,0,463,3456
200,display,3,132065,0,435,3455
200,display,3,174732,0,494,3456
200,display,3,368809,0,457,3398
200,display,3,115487,0,360,3446
200,display,3,223290,0,471,3460
200,display,3,229691,0,461,3458
200,display,3,246704,0,467,3456
200,display,3,192227,0,484,3454
200,display,3,147406,0,503,3456
200,display,3,155534,0,459,3460
200,display,3,170003,0,502,3456
200,display,3,162072,0,469,3455
200,display,3,173815,0,406,3453
200,display,3,102956,0,439,3460
300,display,3,173026,0,504,3446
300,display,3,158598,0,510,3456
300,display,3,123368,0,444,3454
300,display,3,357567,0,500,3455
300,display,3,405256,0,519,3447
300,display,3,202296,0,469,3452
300,display,3,132639,0,453,3449
300,display,3,149634,0,503,3456
300,display,3,118058,0,437,3456
300,display,3,183376,0,453,3454
300,display,3,117647,0,473,3458
300,display,3,115951,0,437,3460
300,display,3,139723,0,406,3460
300,display,3,125234,0,447,3456
300,display,3,179683,0,478,3456
300,display,3,232666,0,463,3454
300,display,3,204909,0,401,3460
300,display,3,141700,0,361,3451
300,display,3,172934,0,436,3456
300,display,3,196774,0,433,3460
300,display,3,173174,0,438,3454
300,display,3,157079,0,450,3460
300,display,3,144685,0,423,3456
300,display,3,137752,0,428,3454
300,display,3,120038,0,463,3454
300,display,3,194442,0,440,3454
300,display,3,170368,0,458,3460
300,display,3,201394,0,358,3455
300,display,3,180942,0,400,3455
300,display,3,164010,0,436,3454
300,display,3,173211,0,365,3446
300,display,3,186694,0,505,3455
300,display,3,147342,0,459,3460
300,display,3,201759,0,533,3606
300,display,3,182511,0,432,3458
300,display,3,147825,0,404,3449
300,display,3,123290,0,434,3456
300,display,3,277022,0,455,3460
300,display,3,163827,0,465,3460
300,display,3,177664,0,429,3460
300,display,3,113101,0,420,3458
300,display,3,106630,0,424,3453
300,display,3,135575,0,465,3456
300,display,3,189441,0,434,3455
300,display,3,142372,0,452,3454
300,display,3,192628,0,418,3460
300,display,3,214751,0,411,3454
300,display,3,159503,0,464,3456
300,display,3,244254,0,506,3455
300,display,3,276068,0,476,3454
300,display,3,222187,0,453,3456
300,display,3,177929,0,493,3456
300,display,3,94106,0,432,3456
300,display,3,151290,0,446,3460
300,display,3,133229,0,440,3460
300,display,3,158273,0,446,3451
300,display,3,127389,0,456,3449
300,display,3,181663,0,416,3459
300,display,3,167938,0,466,3454
300,display,3,122731,0,408,3460
300,display,3,117652,0,430,3456
300,display,3,151330,0,470,3454
300,display,3,170198,0,499,3456
300,display,3,154445,0,439,3456
300,display,3,124102,0,524,3457
300,display,3,146683,0,433,3458
300,display,3,153693,0,424,3456
300,display,3,98958,0,431,3456
300,display,3,132057,0,485,3460
300,display,3,165845,0,474,3456
300,display,3,368886,0,497,3451
300,display,3,228332,0,487,3456
300,display,3,143311,0,457,3460
300,display,3,155341,0,451,3454
300,display,3,207508,0,318,3456
300,display,3,142509,0,466,3456
300,display,3,243661,0,590,3450
300,display,3,148830,0,447,3453
300,display,3,103852,0,463,3455
300,display,3,126475,0,458,3448
300,display,3,193286,0,415,3607
300,display,3,148189,0,439,3456
300,display,3,142127,0,489,3450
300,display,3,231015,0,459,3454
300,display,3,111691,0,441,3458
300,display,3,189146,0,443,3456
300,display,3,158570,0,545,3455
300,display,3,168868,0,423,3460
300,display,3,122354,0,374,3454
300,display,3,189704,0,495,3454
300,display,3,200233,0,500,3456
300,display,3,161243,0,522,3456
300,display,3,150400,0,424,3460
300,display,3,178899,0,467,3455
300,display,3,137443,0,499,3454
300,display,3,169479,0,449,3456
300,display,3,170319,0,497,3454
300,display,3,281219,0,505,3456
300,display,3,156248,0,417,3456
300,display,3,144239,0,436,3456
300,display,3,173127,0,434,3460
300,display,3,125133,0,411,3460
300,display,3,135261,0,464,3449
300,display,3,118474,0,447,3458
300,display,3,152350,0,467,3454
300,display,3,229749,0,432,3458
300,display,3,127839,0,452,3460
300,display,3,230486,0,425,3456
300,display,3,163641,0,512,3456
300,display,3,556695,0,463,3456
300,display,3,124921,0,432,3455
300,display,3,127690,0,462,3460
300,display,3,131925,0,436,3454
300,display,3,139914,0,423,3456
300,display,3,172730,0,474,3456
300,display,3,190518,0,367,3455
300,display,3,137010,0,481,3455
300,display,3,166686,0,472,3460
300,display,3,120707,0,460,3454
300,display,3,188105,0,509,3454
300,display,3,142455,0,492,3456
300,display,3,123120,0,446,3460
300,display,3,141255,0,445,3455
300,display,3,228257,0,470,3455
300,display,3,120841,0,437,3460
300,display,3,149320,0,459,3598
300,display,3,185650,0,497,3456
300,display,3,230529,0,609,3606
300,display,3,162471,0,477,3454
300,display,3,437391,0,469,3398
300,display,3,176831,0,501,3456
300,display,3,174424,0,531,3453
300,display,3,215277,0,607,3612
300,display,3,133610,0,447,3455
300,display,3,146180,0,457,3456
300,display,3,175542,0,548,3456
300,display,3,300013,0,505,3460
300,display,3,202938,0,423,3460
300,display,3,152884,0,473,3454
300,display,3,245982,0,507,3458
300,display,3,142239,0,467,3456
300,display,3,146864,0,433,3456
300,display,3,241767,0,440,3456
300,display,3,145724,0,443,3454
300,display,3,187629,0,471,3460
300,display,3,204383,0,448,3456
300,display,3,167260,0,457,3458
300,display,3,335810,0,524,3446
300,display,3,200743,0,460,3455
300,display,3,141145,0,422,3454
300,display,3,368546,0,467,3460
300,display,3,152625,0,449,3460
300,display,3,216019,0,529,3456
300,display,3,181997,0,418,3460
300,display,3,151034,0,428,3456
300,display,3,148750,0,449,3456
300,display,3,212327,0,510,3455
300,display,3,162223,0,480,3456
300,display,3,491473,0,453,3451
300,display,3,232278,0,459,3460
300,display,3,212498,0,455,3454
300,display,3,150799,0,429,3454
300,display,3,131917,0,441,3456
300,display,3,121548,0,500,3455
300,display,3,224577,0,458,3454
300,display,3,178479,0,430,3449
300,display,3,143341,0,443,3460
300,display,3,194874,0,420,3460
300,display,3,242872,0,487,3455
300,display,3,196901,0,451,3456
300,display,3,181214,0,445,3455
300,display,3,132037,0,509,3454
300,display,3,105250,0,419,3455
300,display,3,156204,0,492,3460
300,display,3,152506,0,444,3458
300,display,3,153894,0,462,3460
300,display,3,166749,0,528,3456
300,display,3,117762,0,449,3458
300,display,3,230069,0,529,3458
300,display,3,138557,0,463,3458
300,display,3,230008,0,448,3458
300,display,3,150089,0,449,3456
300,display,3,161204,0,473,3460
300,display,3,128412,0,440,3456
300,display,3,252609,0,464,3460
300,display,3,188571,0,415,3456
300,display,3,200881,0,483,3460
300,display,3,170303,0,597,3615
300,display,3,244640,0,468,3454
300,display,3,147719,0,473,3456
300,display,3,246949,0,466,3451
300,display,3,102489,0,441,3451
300,display,3,122282,0,468,3460
300,display,3,195774,0,455,3460
300,display,3,172747,0,499,3456
300,display,3,221897,0,449,3456
300,display,3,187690,0,445,3460
300,display,3,150984,0,359,3455
300,display,3,125980,0,441,3456
300,display,3,124768,0,422,3458
300,display,3,137488,0,487,3454
300,display,3,144990,0,513,3460
300,display,3,153277,0,467,3454
300,display,3,178560,0,413,3455
300,display,3,173717,0,478,3456
300,display,3,249130,0,475,3454
300,display,3,121353,0,429,3456
300,display,3,187341,0,433,3456
300,display,3,223897,0,465,3449
300,display,3,207032,0,477,3458
300,display,3,136853,0,433,3449
300,display,3,148768,0,475,3449
300,display,3,182287,0,563,3456
300,display,3,186841,0,536,3454
300,display,3,141206,0,466,3454
300,display,3,145233,0,420,3460
300,display,3,174580,0,434,3454
300,display,3,167525,0,477,3455
300,display,3,152104,0,450,3456
300,display,3,173342,0,474,3458
300,display,3,243835,0,454,3460
300,display,3,123989,0,473,3451
300,display,3,136016,0,452,3453
300,display,3,111451,0,447,3456
300,display,3,196597,0,386,3455
300,display,3,147194,0,469,3456
300,display,3,215220,0,449,3460
300,display,3,225377,0,444,3454
300,display,3,143244,0,436,3456
300,display,3,188183,0,360,3456
300,display,3,140649,0,462,3458
300,display,3,119282,0,450,3454
300,display,3,152098,0,448,3460
300,display,3,241818,0,467,3454
300,display,3,172859,0,455,3454
300,display,3,136653,0,462,3454
300,display,3,173303,0,427,3454
300,display,3,150509,0,445,3455
300,display,3,121829,0,483,3455
300,display,3,422556,0,446,3455
300,display,3,119473,0,434,3458
300,display,3,148613,0,420,3456
300,display,3,124668,0,453,3456
300,display,3,166651,0,460,3456
300,display,3,122718,0,428,3456
300,display,3,150798,0,460,3451
300,display,3,236550,0,414,3453
300,display,3,176422,0,466,3456
300,display,3,145707,0,436,3458
300,display,3,140488,0,416,3456
300,display,3,112973,0,468,3458
300,display,3,146860,0,430,3456
300,display,3,136111,0,472,3456
300,display,3,200820,0,635,3454
300,display,3,166529,0,469,3458
300,display,3,198280,0,491,3458
300,display,3,148807,0,446,3456
300,display,3,195469,0,484,3456
300,display,3,165558,0,460,3455
300,display,3,127331,0,480,3456
300,display,3,121281,0,424,3456
300,display,3,141075,0,426,3456
300,display,3,164393,0,458,3454
300,display,3,165957,0,427,3456
300,display,3,146749,0,449,3456
300,display,3,239109,0,344,3451
300,display,3,148587,0,453,3460
300,display,3,142591,0,480,3456
300,display,3,172300,0,449,3460
300,display,3,293921,0,503,3456
300,display,3,129295,0,429,3456
300,display,3,126765,0,456,3454
300,display,3,206722,0,363,3448
300,display,3,159195,0,493,3446
300,display,3,149637,0,429,3456
300,display,3,322436,0,886,3607
300,display,3,246972,0,440,3456
300,display,3,112848,0,376,3453
300,display,3,164191,0,464,3456
300,display,3,153135,0,471,3456
300,display,3,132851,0,491,3454
300,display,3,161930,0,448,3460
300,display,3,194501,0,352,3445
300,display,3,282841,0,472,3456
300,display,3,140728,0,430,3454
300,display,3,193108,0,338,3455
300,display,3,158760,0,511,3456
300,display,3,204434,0,459,3460
300,display,3,156283,0,459,3456
300,display,3,191911,0,468,3458
300,display,3,105276,0,485,3454
300,display,3,147414,0,501,3456
300,display,3,190954,0,462,3458
300,display,3,173083,0,468,3456
300,display,3,120575,0,441,3456
300,display,3,131463,0,418,3454
300,display,3,128971,0,472,3456
300,display,3,95162,0,327,3460
300,display,3,146646,0,437,3454
300,display,3,150194,0,444,3460
300,display,3,141972,0,442,3453
300,display,3,138870,0,459,3455
300,display,3,227536,0,463,3455
300,display,3,123227,0,453,3454
300,display,3,201546,0,478,3460
300,display,3,216155,0,457,3454
300,display,3,131925,0,438,3460
300,display,3,278122,0,484,3456
300,display,3,205762,0,428,3456
300,display,3,159068,0,451,3458
300,display,3,174366,0,410,3460
300,display,3,168936,0,458,3456
300,display,3,129548,0,481,3455
300,display,3,138124,0,411,3454
300,display,3,214766,0,439,3454
300,display,3,176698,0,434,3460
300,display,3,135873,0,481,3456
300,display,3,158645,0,454,3460
300,display,3,130731,0,472,3460
300,display,3,140672,0,275,3456
300,display,3,110184,0,450,3454
300,display,3,192935,0,485,3456
300,display,3,149431,0,504,3455
300,display,3,121187,0,459,3454
300,display,3,115666,0,475,3456
300,display,3,174961,0,466,3456
300,display,3,151986,0,432,3451
300,display,3,170048,0,373,3456
300,display,3,185302,0,446,3458
300,display,3,150779,0,422,3455
300,display,3,183807,0,459,3460
300,display,3,139252,0,466,3454
300,display,3,145683,0,440,3456
300,display,3,139264,0,434,3460
300,display,3,151748,0,440,3456
300,display,3,157390,0,445,3454
300,display,3,171775,0,537,3448
300,display,3,142163,0,428,3456
300,display,3,185628,0,484,3455
300,display,3,144528,0,480,3456
300,display,3,170488,0,453,3456
300,display,3,241219,0,571,3456
300,display,3,111558,0,454,3454
300,display,3,254074,0,494,3456
300,display,3,167917,0,477,3460
300,display,3,159733,0,450,3460
300,display,3,138568,0,446,3456
300,display,3,183704,0,470,3456
300,display,3,81332,0,428,3459
300,display,3,141992,0,368,3455
300,display,3,206698,0,443,3456
300,display,3,211176,0,428,3456
300,display,3,133623,0,421,3460
300,display,3,120518,0,488,3454
300,display,3,195406,0,454,3449
300,display,3,144836,0,455,3456
300,display,3,165413,0,460,3456
300,display,3,168194,0,420,3458
300,display,3,134817,0,431,3454
300,display,3,115296,0,454,3460
300,display,3,224326,0,616,3606
300,display,3,140100,0,474,3456
